交易所名称,合约名称,合约代码,现价,涨停板,跌停板,保证金-买开,保证金-卖开,保证金-每手,手续费标准-开仓-万分之,手续费标准-开仓-元,手续费标准-平昨-万分之,手续费标准-平昨-元,手续费标准-平今-万分之,手续费标准-平今-元,每跳毛利,手续费,每跳净利,备注,手续费更新时间,价格更新时间
上海国际能源交易中心,低硫燃料油2612,lu2612,4310.0,5172.0,3448.0,22.0,22.0,9482.0,0.0001,1/万分之 (4.3元),0.0001,1/万分之 (4.3元),0.0003,3/万分之 (12.9元),10,17.2,-7.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2701,lu2701,4281.0,5137.0,3424.0,22.0,22.0,9418.2,0.0001,1/万分之 (4.3元),0.0001,1/万分之 (4.3元),0.0003,3/万分之 (12.8元),10,17.1,-7.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2702,lu2702,4388.0,5265.0,3510.0,22.0,22.0,9653.6,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0003,3/万分之 (13.2元),10,17.6,-7.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2703,lu2703,4259.0,5110.0,3407.0,22.0,22.0,9369.8,0.0001,1/万分之 (4.3元),0.0001,1/万分之 (4.3元),0.0003,3/万分之 (12.8元),10,17.0,-7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2603,nr2603,13480.0,14690.0,12265.0,20.0,20.0,26960.0,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2604,nr2604,13315.0,14510.0,12115.0,11.0,11.0,14646.5,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2605,nr2605,13430.0,14635.0,12220.0,11.0,11.0,14773.0,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2606,nr2606,13540.0,14755.0,12320.0,11.0,11.0,14894.0,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2607,nr2607,13650.0,14875.0,12420.0,11.0,11.0,15015.0,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2608,nr2608,13640.0,14865.0,12410.0,11.0,11.0,15004.0,2e-05,0.2/万分之 (2.7元),2e-05,0.2/万分之 (2.7元),0.0,0/万分之 (0元),50,2.7,47.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2609,nr2609,13815.0,15055.0,12570.0,11.0,11.0,15196.5,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2610,nr2610,13790.0,15030.0,12545.0,11.0,11.0,15169.0,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2611,nr2611,13905.0,15155.0,12650.0,11.0,11.0,15295.5,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2612,nr2612,13885.0,15130.0,12635.0,11.0,11.0,15273.5,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2701,nr2701,14000.0,15260.0,12740.0,11.0,11.0,15400.0,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,20号胶2702,nr2702,14125.0,15395.0,12850.0,11.0,11.0,15537.5,2e-05,0.2/万分之 (2.8元),2e-05,0.2/万分之 (2.8元),0.0,0/万分之 (0元),50,2.8,47.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2604,ec2604,2005.4,2406.4,1604.3,22.0,22.0,22059.4,0.0006,6/万分之 (60.2元),0.0006,6/万分之 (60.2元),0.0012,12/万分之 (120.3元),5,180.5,-175.5,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2606,ec2606,2453.5,2944.2,1962.8,22.0,22.0,26988.5,0.0006,6/万分之 (73.6元),0.0006,6/万分之 (73.6元),0.0012,12/万分之 (147.2元),5,220.8,-215.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2608,ec2608,2393.1,2871.7,1914.4,22.0,22.0,26324.1,0.0006,6/万分之 (71.8元),0.0006,6/万分之 (71.8元),0.0012,12/万分之 (143.6元),5,215.4,-210.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2610,ec2610,1614.6,1937.5,1291.6,22.0,22.0,17760.6,0.0006,6/万分之 (48.4元),0.0006,6/万分之 (48.4元),0.0012,12/万分之 (96.9元),5,145.3,-140.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2612,ec2612,1868.1,2241.7,1494.4,22.0,22.0,20549.1,0.0006,6/万分之 (56元),0.0006,6/万分之 (56元),0.0012,12/万分之 (112.1元),5,168.1,-163.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2605,ec2605,2215.8,2658.9,1772.6,22.0,22.0,24373.8,0.0006,6/万分之 (66.5元),0.0006,6/万分之 (66.5元),0.0012,12/万分之 (132.9元),5,199.4,-194.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2609,ec2609,1749.9,2099.8,1399.9,22.0,22.0,19248.9,0.0006,6/万分之 (52.5元),0.0006,6/万分之 (52.5元),0.0012,12/万分之 (105元),5,157.5,-152.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,集运指数2607,ec2607,2537.0,3044.4,2029.6,22.0,22.0,27907.0,0.0006,6/万分之 (76.1元),0.0006,6/万分之 (76.1元),0.0012,12/万分之 (152.2元),5,228.3,-223.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2603,bc2603,90500.0,99550.0,81450.0,20.0,20.0,90500.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2604,bc2604,88110.0,96920.0,79290.0,12.0,12.0,52866.0,1e-05,0.1/万分之 (4.4元),1e-05,0.1/万分之 (4.4元),0.0,0/万分之 (0元),50,4.4,45.6,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2605,bc2605,88060.0,96860.0,79250.0,12.0,12.0,52836.0,1e-05,0.1/万分之 (4.4元),1e-05,0.1/万分之 (4.4元),0.0,0/万分之 (0元),50,4.4,45.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2606,bc2606,88470.0,97310.0,79620.0,12.0,12.0,53082.0,1e-05,0.1/万分之 (4.4元),1e-05,0.1/万分之 (4.4元),0.0,0/万分之 (0元),50,4.4,45.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2607,bc2607,89530.0,98480.0,80570.0,12.0,12.0,53718.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2608,bc2608,89330.0,98260.0,80390.0,12.0,12.0,53598.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2609,bc2609,88660.0,97520.0,79790.0,12.0,12.0,53196.0,1e-05,0.1/万分之 (4.4元),1e-05,0.1/万分之 (4.4元),0.0,0/万分之 (0元),50,4.4,45.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2610,bc2610,90140.0,99150.0,81120.0,12.0,12.0,54084.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2611,bc2611,90350.0,99380.0,81310.0,12.0,12.0,54210.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2612,bc2612,90160.0,99170.0,81140.0,12.0,12.0,54096.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,国际铜2701,bc2701,90560.0,99610.0,81500.0,12.0,12.0,54336.0,1e-05,0.1/万分之 (4.5元),1e-05,0.1/万分之 (4.5元),0.0,0/万分之 (0元),50,4.5,45.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2604,lc2604,155280.0,175460.0,135100.0,15.0,15.0,23292.0,0.00032,3.2/万分之 (49.7元),0.00032,3.2/万分之 (49.7元),0.00032,3.2/万分之 (49.7元),20,99.4,-79.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2605,lc2605,156880.0,177260.0,136500.0,15.0,15.0,23532.0,0.00032,3.2/万分之 (50.2元),0.00032,3.2/万分之 (50.2元),0.00032,3.2/万分之 (50.2元),20,100.4,-80.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2606,lc2606,155020.0,175160.0,134880.0,15.0,15.0,23253.0,0.00032,3.2/万分之 (49.6元),0.00032,3.2/万分之 (49.6元),0.00032,3.2/万分之 (49.6元),20,99.2,-79.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2607,lc2607,155840.0,176080.0,135600.0,15.0,15.0,23376.0,0.00032,3.2/万分之 (49.9元),0.00032,3.2/万分之 (49.9元),0.00032,3.2/万分之 (49.9元),20,99.7,-79.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2608,lc2608,155780.0,176020.0,135540.0,15.0,15.0,23367.0,0.00032,3.2/万分之 (49.8元),0.00032,3.2/万分之 (49.8元),0.00032,3.2/万分之 (49.8元),20,99.7,-79.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2609,lc2609,156460.0,176780.0,136140.0,15.0,15.0,23469.0,0.00032,3.2/万分之 (50.1元),0.00032,3.2/万分之 (50.1元),0.00032,3.2/万分之 (50.1元),20,100.1,-80.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2610,lc2610,154480.0,174560.0,134400.0,15.0,15.0,23172.0,0.00032,3.2/万分之 (49.4元),0.00032,3.2/万分之 (49.4元),0.00032,3.2/万分之 (49.4元),20,98.9,-78.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2611,lc2611,156120.0,176400.0,135840.0,15.0,15.0,23418.0,0.00032,3.2/万分之 (50元),0.00032,3.2/万分之 (50元),0.00032,3.2/万分之 (50元),20,99.9,-79.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2612,lc2612,153800.0,173780.0,133820.0,15.0,15.0,23070.0,0.00032,3.2/万分之 (49.2元),0.00032,3.2/万分之 (49.2元),0.00032,3.2/万分之 (49.2元),20,98.4,-78.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2701,lc2701,154920.0,175040.0,134800.0,15.0,15.0,23238.0,0.00032,3.2/万分之 (49.6元),0.00032,3.2/万分之 (49.6元),0.00032,3.2/万分之 (49.6元),20,99.1,-79.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,碳酸锂2702,lc2702,152800.0,172660.0,132940.0,15.0,15.0,22920.0,0.00032,3.2/万分之 (48.9元),0.00032,3.2/万分之 (48.9元),0.00032,3.2/万分之 (48.9元),20,97.8,-77.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2604,ps2604,43125.0,47005.0,39245.0,15.0,15.0,19406.25,0.0005,5/万分之 (64.7元),0.0005,5/万分之 (64.7元),0.0005,5/万分之 (64.7元),15,129.4,-114.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2605,ps2605,43455.0,47365.0,39545.0,15.0,15.0,19554.75,0.0005,5/万分之 (65.2元),0.0005,5/万分之 (65.2元),0.0005,5/万分之 (65.2元),15,130.4,-115.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2606,ps2606,44635.0,48650.0,40620.0,15.0,15.0,20085.75,0.0005,5/万分之 (67元),0.0005,5/万分之 (67元),0.0005,5/万分之 (67元),15,133.9,-118.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2607,ps2607,44330.0,48315.0,40345.0,15.0,15.0,19948.5,0.0005,5/万分之 (66.5元),0.0005,5/万分之 (66.5元),0.0005,5/万分之 (66.5元),15,133.0,-118.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2608,ps2608,43785.0,47725.0,39845.0,15.0,15.0,19703.25,0.0005,5/万分之 (65.7元),0.0005,5/万分之 (65.7元),0.0005,5/万分之 (65.7元),15,131.4,-116.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2609,ps2609,44250.0,48230.0,40270.0,15.0,15.0,19912.5,0.0005,5/万分之 (66.4元),0.0005,5/万分之 (66.4元),0.0005,5/万分之 (66.4元),15,132.8,-117.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2610,ps2610,42250.0,46050.0,38450.0,15.0,15.0,19012.5,0.0005,5/万分之 (63.4元),0.0005,5/万分之 (63.4元),0.0005,5/万分之 (63.4元),15,126.8,-111.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2611,ps2611,44190.0,48165.0,40215.0,15.0,15.0,19885.5,0.0005,5/万分之 (66.3元),0.0005,5/万分之 (66.3元),0.0005,5/万分之 (66.3元),15,132.6,-117.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2612,ps2612,43510.0,47425.0,39595.0,15.0,15.0,19579.5,0.0005,5/万分之 (65.3元),0.0005,5/万分之 (65.3元),0.0005,5/万分之 (65.3元),15,130.5,-115.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2701,ps2701,43780.0,47720.0,39840.0,15.0,15.0,19701.0,0.0005,5/万分之 (65.7元),0.0005,5/万分之 (65.7元),0.0005,5/万分之 (65.7元),15,131.3,-116.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,多晶硅2702,ps2702,40770.0,44435.0,37105.0,15.0,15.0,18346.5,0.0005,5/万分之 (61.2元),0.0005,5/万分之 (61.2元),0.0005,5/万分之 (61.2元),15,122.3,-107.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2604,si2604,8670.0,9360.0,7980.0,10.0,10.0,4335.0,0.0001,1/万分之 (4.3元),0.0001,1/万分之 (4.3元),0.0,0/万分之 (0元),25,4.3,20.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2605,si2605,8705.0,9400.0,8010.0,10.0,10.0,4352.5,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2606,si2606,8730.0,9425.0,8035.0,10.0,10.0,4365.0,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2607,si2607,8735.0,9430.0,8040.0,10.0,10.0,4367.5,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2608,si2608,8765.0,9465.0,8065.0,10.0,10.0,4382.5,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2609,si2609,8770.0,9470.0,8070.0,10.0,10.0,4385.0,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2610,si2610,8775.0,9475.0,8075.0,10.0,10.0,4387.5,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2611,si2611,8815.0,9520.0,8110.0,10.0,10.0,4407.5,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0,0/万分之 (0元),25,4.4,20.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2612,si2612,9135.0,9865.0,8405.0,10.0,10.0,4567.5,0.0001,1/万分之 (4.6元),0.0001,1/万分之 (4.6元),0.0,0/万分之 (0元),25,4.6,20.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2701,si2701,9150.0,9880.0,8420.0,10.0,10.0,4575.0,0.0001,1/万分之 (4.6元),0.0001,1/万分之 (4.6元),0.0,0/万分之 (0元),25,4.6,20.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,工业硅2702,si2702,9150.0,9880.0,8420.0,10.0,10.0,4575.0,0.0001,1/万分之 (4.6元),0.0001,1/万分之 (4.6元),0.0,0/万分之 (0元),25,4.6,20.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,钯2606,pd2606,416.15,499.35,332.95,22.0,22.0,91553.0,0.00025,2.5/万分之 (104元),0.00025,2.5/万分之 (104元),0.00025,2.5/万分之 (104元),50,208.1,-158.1,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,钯2608,pd2608,412.1,494.5,329.7,22.0,22.0,90662.0,0.0001,1/万分之 (41.2元),0.0001,1/万分之 (41.2元),0.0,0/万分之 (0元),50,41.2,8.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,钯2610,pd2610,413.25,495.9,330.6,22.0,22.0,90915.0,0.0001,1/万分之 (41.3元),0.0001,1/万分之 (41.3元),0.0,0/万分之 (0元),50,41.3,8.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,钯2612,pd2612,414.65,497.55,331.75,22.0,22.0,91223.0,0.0001,1/万分之 (41.5元),0.0001,1/万分之 (41.5元),0.0,0/万分之 (0元),50,41.5,8.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,钯2702,pd2702,409.6,491.5,327.7,22.0,22.0,90112.0,0.0001,1/万分之 (41元),0.0001,1/万分之 (41元),0.0,0/万分之 (0元),50,41.0,9.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,铂2606,pt2606,552.05,662.45,441.65,22.0,22.0,121451.0,0.00025,2.5/万分之 (138元),0.00025,2.5/万分之 (138元),0.00025,2.5/万分之 (138元),50,276.0,-226.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,铂2608,pt2608,550.55,660.65,440.45,22.0,22.0,121121.0,0.0001,1/万分之 (55.1元),0.0001,1/万分之 (55.1元),0.0,0/万分之 (0元),50,55.1,-5.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,铂2610,pt2610,550.7,660.8,440.6,22.0,22.0,121154.0,0.0001,1/万分之 (55.1元),0.0001,1/万分之 (55.1元),0.0,0/万分之 (0元),50,55.1,-5.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,铂2612,pt2612,552.55,663.05,442.05,22.0,22.0,121561.0,0.0001,1/万分之 (55.3元),0.0001,1/万分之 (55.3元),0.0,0/万分之 (0元),50,55.3,-5.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
广州期货交易所,铂2702,pt2702,544.6,653.5,435.7,22.0,22.0,119812.0,0.0001,1/万分之 (54.5元),0.0001,1/万分之 (54.5元),0.0,0/万分之 (0元),50,54.5,-4.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,2年期国债2606,TS2606,102.47,102.982,101.958,0.5,0.5,10247.0,,3,,3,,0,40,3.0,37.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,2年期国债2609,TS2609,102.49,103.002,101.978,0.5,0.5,10249.0,,3,,3,,0,40,3.0,37.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,2年期国债2612,TS2612,102.49,103.514,101.466,0.5,0.5,10249.0,,3,,3,,0,40,3.0,37.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,5年期国债2606,TF2606,105.965,107.235,104.695,1.2,1.2,12715.8,,3,,3,,0,50,3.0,47.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,5年期国债2609,TF2609,105.795,107.06,104.53,1.2,1.2,12695.4,,3,,3,,0,50,3.0,47.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,5年期国债2612,TF2612,105.795,108.33,103.26,1.2,1.2,12695.4,,3,,3,,0,50,3.0,47.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,10年国债2606,T2606,108.2349,110.395,106.075,2.0,2.0,21646.98,,3,,3,,0,50,3.0,47.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,10年国债2609,T2609,108.21,110.37,106.05,2.0,2.0,21642.0,,3,,3,,0,50,3.0,47.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,10年国债2612,T2612,108.21,112.535,103.885,2.0,2.0,21642.0,,3,,3,,0,50,3.0,47.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,30年期国债2606,TL2606,111.1099,114.99,107.23,3.5,3.5,38888.465,,3,,3,,0,100,3.0,97.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,30年期国债2609,TL2609,110.83,114.7,106.96,3.5,3.5,38790.5,,3,,3,,0,100,3.0,97.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,30年期国债2612,TL2612,110.83,118.58,103.08,3.5,3.5,38790.5,,3,,3,,0,100,3.0,97.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,沪深300指数2603,IF2603,4659.8,5125.6,4194.0,12.0,12.0,167752.8,2.3e-05,0.23/万分之 (32.2元),2.3e-05,0.23/万分之 (32.2元),0.00022999999999999998,2.3/万分之 (321.5元),60,353.7,-293.7,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,沪深300指数2606,IF2606,4587.4,5046.0,4128.8,12.0,12.0,165146.4,2.3e-05,0.23/万分之 (31.7元),2.3e-05,0.23/万分之 (31.7元),0.00022999999999999998,2.3/万分之 (316.5元),60,348.2,-288.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,沪深300指数2609,IF2609,4512.6,4963.8,4061.4,12.0,12.0,162453.6,2.3e-05,0.23/万分之 (31.1元),2.3e-05,0.23/万分之 (31.1元),0.00022999999999999998,2.3/万分之 (311.4元),60,342.5,-282.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,沪深300指数2604,IF2604,4641.2,5105.2,4177.2,12.0,12.0,167083.2,2.3e-05,0.23/万分之 (32元),2.3e-05,0.23/万分之 (32元),0.00022999999999999998,2.3/万分之 (320.2元),60,352.3,-292.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,中证500股指2603,IC2603,8229.8,9052.6,7407.0,12.0,12.0,197515.2,2.3e-05,0.23/万分之 (37.9元),2.3e-05,0.23/万分之 (37.9元),0.00022999999999999998,2.3/万分之 (378.6元),40,416.4,-376.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,中证500股指2606,IC2606,8048.4,8853.2,7243.6,12.0,12.0,193161.6,2.3e-05,0.23/万分之 (37元),2.3e-05,0.23/万分之 (37元),0.00022999999999999998,2.3/万分之 (370.2元),40,407.2,-367.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,中证500股指2609,IC2609,7882.0,8670.2,7093.8,12.0,12.0,189168.0,2.3e-05,0.23/万分之 (36.3元),2.3e-05,0.23/万分之 (36.3元),0.00022999999999999998,2.3/万分之 (362.6元),40,398.8,-358.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,中证500股指2604,IC2604,8182.6,9000.8,7364.4,12.0,12.0,196382.4,2.3e-05,0.23/万分之 (37.6元),2.3e-05,0.23/万分之 (37.6元),0.00022999999999999998,2.3/万分之 (376.4元),40,414.0,-374.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
中国金融期货交易所,上证50指数2603,IH2603,2959.6,3255.4,2663.8,12.0,12.0,106545.6,2.3e-05,0.23/万分之 (20.4元),2.3e-05,0.23/万分之 (20.4元),0.00022999999999999998,2.3/万分之 (204.2元),60,224.6,-164.6,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
